ticket_id,purchase_date,price,customer_id,scan_date,scanned_by,discount_id,source,referrer_id,discount_pct,event_id,event_start,event_end,brand_id,venue_id,city_id,flyer_url
17537,2023-06-01 21:30:56.551272+00,0,11319,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17538,2023-06-01 21:30:57.11953+00,0,11320,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17539,2023-06-01 21:30:57.736441+00,0,11321,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17541,2023-06-01 21:30:58.928455+00,0,2683,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17542,2023-06-01 21:30:59.551567+00,0,2708,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17544,2023-06-01 21:31:00.67011+00,0,11324,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17545,2023-06-01 21:31:01.278526+00,0,11344,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17548,2023-06-01 21:31:03.204388+00,0,4290,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17550,2023-06-01 21:31:04.499344+00,0,2719,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17551,2023-06-01 21:31:05.170615+00,0,11328,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17553,2023-06-01 21:31:06.506429+00,0,11330,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17554,2023-06-01 21:31:07.144958+00,0,11331,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17555,2023-06-01 21:31:07.862205+00,0,11345,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17556,2023-06-01 21:31:08.469288+00,0,11332,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17558,2023-06-01 21:31:09.687438+00,0,11335,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17560,2023-06-01 21:31:10.982697+00,0,11337,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17561,2023-06-01 21:31:11.609183+00,0,11338,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17562,2023-06-01 21:31:12.195984+00,0,11339,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17564,2023-06-01 21:31:13.432514+00,0,11341,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17566,2023-06-01 21:31:14.531126+00,0,11343,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17567,2023-06-01 21:31:15.129598+00,0,1829,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17568,2023-06-01 21:31:15.638348+00,0,11346,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17569,2023-06-01 21:31:16.298489+00,0,11347,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17570,2023-06-01 21:31:16.970496+00,0,4286,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17573,2023-06-01 21:31:18.888771+00,0,11350,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17576,2023-06-01 21:31:20.810322+00,0,11354,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17577,2023-06-01 21:31:21.4366+00,0,11355,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17578,2023-06-01 21:31:22.065762+00,0,11373,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17579,2023-06-01 21:31:22.904507+00,0,1926,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17580,2023-06-01 21:31:23.517347+00,0,2777,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17581,2023-06-01 21:31:24.193632+00,0,2787,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17582,2023-06-01 21:31:24.783165+00,0,11356,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17583,2023-06-01 21:31:25.316528+00,0,11357,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17584,2023-06-01 21:31:25.925251+00,0,11358,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17585,2023-06-01 21:31:26.588101+00,0,11359,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17586,2023-06-01 21:31:27.265341+00,0,11360,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17588,2023-06-01 21:31:28.436021+00,0,11361,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17589,2023-06-01 21:31:29.075444+00,0,11362,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17590,2023-06-01 21:31:29.687017+00,0,11363,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17591,2023-06-01 21:31:30.264644+00,0,11364,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17592,2023-06-01 21:31:30.887487+00,0,11365,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17593,2023-06-01 21:31:31.526446+00,0,11366,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17594,2023-06-01 21:31:32.217251+00,0,11367,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17547,2023-06-01 21:31:02.677496+00,0,11326,2023-06-10 22:00:01.915709+00,guido,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17571,2023-06-01 21:31:17.581631+00,0,11348,2023-06-10 22:24:06.035265+00,alina,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17595,2023-06-01 21:31:32.889911+00,0,11368,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17599,2023-06-01 21:31:35.502077+00,0,11372,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17600,2023-06-01 21:31:36.02961+00,0,11375,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17601,2023-06-01 21:31:36.589563+00,0,11376,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17607,2023-06-01 21:31:40.202884+00,0,11382,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17608,2023-06-01 21:31:40.745604+00,0,9159,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17609,2023-06-01 21:31:41.432697+00,0,11383,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17610,2023-06-01 21:31:42.017361+00,0,2838,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17613,2023-06-01 21:31:43.882843+00,0,11384,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17614,2023-06-01 21:31:44.457936+00,0,11385,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17615,2023-06-01 21:31:45.099656+00,0,11386,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17616,2023-06-01 21:31:45.739714+00,0,11387,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17617,2023-06-01 21:31:46.324489+00,0,11388,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17621,2023-06-01 21:31:48.823658+00,0,11392,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17622,2023-06-01 21:31:49.435584+00,0,11393,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17624,2023-06-01 21:31:50.88045+00,0,11395,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17627,2023-06-01 21:31:52.734425+00,0,11398,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17628,2023-06-01 21:31:53.323876+00,0,11399,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17631,2023-06-01 21:31:55.460402+00,0,11404,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17632,2023-06-01 21:31:56.062679+00,0,11405,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17633,2023-06-01 21:31:56.68342+00,0,11406,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17636,2023-06-01 21:31:58.595342+00,0,11409,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17637,2023-06-01 21:31:59.099877+00,0,11410,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17639,2023-06-01 21:32:00.384596+00,0,11412,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17641,2023-06-01 21:32:01.626073+00,0,11414,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17642,2023-06-01 21:32:02.359982+00,0,11415,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17643,2023-06-01 21:32:03.026428+00,0,11416,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17644,2023-06-01 21:32:03.684377+00,0,11417,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17645,2023-06-01 21:32:04.294021+00,0,11418,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17648,2023-06-01 21:32:06.256477+00,0,11421,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17649,2023-06-01 21:32:06.871085+00,0,11422,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17651,2023-06-01 21:32:08.208908+00,0,11424,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17653,2023-06-01 21:32:09.427239+00,0,11426,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17658,2023-06-01 21:32:12.897451+00,0,11431,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17659,2023-06-01 21:32:13.422482+00,0,11432,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17661,2023-06-01 21:32:14.654924+00,0,11435,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17662,2023-06-01 21:32:15.187786+00,0,11436,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17663,2023-06-01 21:32:15.92215+00,0,11437,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17665,2023-06-01 21:32:17.088674+00,0,11439,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17666,2023-06-01 21:32:17.687383+00,0,4565,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17668,2023-06-01 21:32:18.901639+00,0,11441,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17669,2023-06-01 21:32:19.567033+00,0,11442,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17670,2023-06-01 21:32:20.155914+00,0,11443,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17671,2023-06-01 21:32:20.718684+00,0,11444,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17672,2023-06-01 21:32:21.321021+00,0,11445,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17673,2023-06-01 21:32:21.861807+00,0,11446,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17674,2023-06-01 21:32:22.484681+00,0,11447,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17675,2023-06-01 21:32:23.127374+00,0,11448,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17676,2023-06-01 21:32:23.734451+00,0,11449,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17677,2023-06-01 21:32:24.348457+00,0,11450,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17678,2023-06-01 21:32:24.982995+00,0,11451,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17679,2023-06-01 21:32:25.603316+00,0,4632,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17680,2023-06-01 21:32:26.22962+00,0,5895,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17681,2023-06-01 21:32:26.836475+00,0,11456,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17682,2023-06-01 21:32:27.460212+00,0,11457,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17683,2023-06-01 21:32:28.138557+00,0,11452,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
17684,2023-06-01 21:32:28.742153+00,0,11453,\N,\N,\N,\N,\N,\N,69,2023-06-10 20:00:00+00,2023-06-11 01:00:00+00,fogo,11,Luxembourg,https://blueforest-static.s3.eu-central-1.amazonaws.com/events_3/flyer/fogo/june10.jpg
